city_codes,beds,baths,size,price
109,4,3,2558,775000
171,4,3,2728,799000
320,2,2,928,795000
320,3,2,2457,769900
80,5,3,3006,799000
116,4,3.1,3209,799000
256,3,1,954,789000
256,5,3.1,3448,746000
115,4,3.1,3187,769000
171,3,2.1,2612,779000
115,4,3,2952,799900
320,3,2.1,1785,805000
109,5,2.1,3396,799000
327,4,3,2845,759000
109,4,2,2372,775000
115,3,2.1,2205,785000
394,5,2.1,3329,775000
394,4,2.1,2594,795000
320,1,1,520,749000
320,2,2,1006,789000
67,3,2,1653,785000
296,5,3.1,3604,799000
171,5,3.1,2869,799000
320,5,3,2730,775000
256,3,1,953,769900
46,3,3,2725,795000
116,4,3,2544,779000
341,4,3,2522,774000
115,4,2.1,3048,749900
197,3,1,988,749000
294,4,3.1,2821,750000
320,3,2,1504,780000
115,3,2.1,3065,795000
296,4,3,3000,750000
109,3,2,1782,749500
115,4,2.1,2850,799999
394,3,2.1,2633,756900
67,3,2,1165,769000
116,4,2.1,2639,787000
296,4,3.1,2606,749900
327,5,2.1,3814,785000
115,4,2.1,2659,749000
320,4,2.1,2138,769000
171,4,2,5409,785000
256,6,4,3727,774990
276,8,3,5218,800000
67,4,3,2200,749900
116,4,3,2200,745000
115,5,4.1,3740,789000
115,4,3,3192,775000
296,4,3,2700,799000
116,3,2.1,2762,769900
396,5,3,3363,799000
80,5,3.1,3200,759999
256,3,2,1542,789000
171,4,3,2728,779000
320,3,2,1794,749900
320,4,2.1,2112,775000
294,4,2,1935,749000
296,3,3,2548,775000
8,5,3,3702,769000
171,4,3,3235,799000
115,4,2.1,2403,779000
320,5,3,2133,800000
356,5,3,2713,769000
327,5,2.1,2221,780000
171,2,3,2357,797500
151,4,2,2449,779900
384,4,3.1,2804,749000
256,3,2,1586,770000
320,5,2,2025,769000
256,5,2.1,3137,795000
327,4,3,3227,799000
256,4,3,2768,779500
109,3,2,3742,795000
109,4,3,3200,799500
115,4,2.1,3065,769000
394,4,3,3012,779900
320,3,2.1,1655,775000
116,4,4,3580,775000
8,5,3,2991,765000
116,6,5,3843,799000
8,4,2.1,2700,745000
256,5,3,3006,785000
116,5,3.1,3808,795000
320,5,3,2730,749900
115,5,3.1,3480,749000
320,4,3,1532,829000
115,5,3.1,4826,895000
320,5,2.1,1887,839990
320,3,2,2115,849900
8,4,2.1,2696,799000
256,6,3.1,4159,849999
115,6,3.1,2909,799000
327,4,3,2971,799000
320,3,2.1,1785,810000
294,5,2.1,1540,799000
294,4,2.1,1745,825000
151,4,3,1508,824500
320,4,3,2125,821978
320,3,2,2030,815000
320,4,2.1,1900,849500
115,4,3,3465,825900
320,3,2,1808,825000
283,4,4.1,2713,889000
294,5,3,2236,859900
80,5,4,3101,830000
320,3,2,1568,879900
320,3,2,1543,899000
320,4,2.1,2018,899000
171,5,3,3526,875000
109,4,3,2624,899500
115,4,3,2400,849000
384,3,3,2712,879000
320,3,2,1729,849500
394,5,3.1,3700,875000
384,4,2.1,2600,835888
171,3,2,2058,810000
256,3,2,1222,799000
256,5,3,1843,849000
8,4,3,3374,859000
80,6,4.1,3401,834000
320,4,3,1941,825000
327,3,2,1756,799900
43,4,2.1,2333,799000
67,3,2.1,2046,899000
320,3,2,1265,879000
320,4,2,1413,799000
320,3,2.1,1809,799000
67,5,3,2876,899000
109,5,3.1,4009,899000
320,5,4,2496,856090
320,4,3,2125,795290
320,3,2.1,1938,799990
171,6,3.1,2614,850000
320,4,2.1,1826,798000
109,4,2.1,3229,829900
320,5,2.1,2235,845000
296,1,1.1,1672,795000
294,3,2,1807,895000
384,4,4.1,3124,797000
171,5,4,3290,899900
67,3,2.1,1997,809990
109,4,2.1,2767,799900
115,4,2.1,2306,798000
320,4,2,1910,900000
394,6,3.1,4125,799999
327,5,3,2468,869000
171,5,3,2728,875000
394,4,3,3630,799000
327,5,4.1,3553,849000
394,4,3.1,2882,809000
320,5,3,2519,829900
65,3,2,1110,869950
320,5,2.1,2670,849999
320,2,1,1240,899000
171,4,2.1,2360,829900
320,3,2,1325,824178
171,3,2,2200,879000
320,3,3,1450,819000
116,3,3,3566,799900
115,4,2.1,2711,889000
320,3,2.1,2026,820000
115,6,4.1,3640,869000
320,3,2,1220,825000
67,2,1,922,799900
113,4,2.1,1838,900000
320,4,3,1988,840000
105,7,4.1,5588,899000
80,4,2.1,3498,869900
320,4,2.1,3010,898000
384,4,3,3100,875000
394,4,3.1,3630,839900
276,3,3.1,3500,895000
67,3,2,1078,799000
171,5,3.1,4130,885000
171,4,3.1,2878,814000
320,3,2.1,1707,839000
320,4,2,2040,849000
320,3,1,1920,849000
113,4,2,1830,899000
47,6,5,5495,850000
394,4,3,2541,809000
394,3,3,2800,799900
115,4,2.1,2229,852000
171,4,2,2046,839000
43,4,2.1,2428,825000
294,4,2,2171,865000
115,6,3,3243,834900
115,4,2.1,2630,819900
384,4,3,2822,879000
115,6,3.1,3632,799000
67,3,2,1542,835000
320,2,2,1425,826900
115,4,3,2269,849000
171,4,2.1,2481,858800
116,4,2.1,2976,829000
116,4,3.1,3964,899000
320,2,1,1200,795000
115,5,2.1,3216,875000
46,4,3,3162,795000
109,4,2.1,2976,798000
171,5,3,3100,849888
115,5,4.1,3640,799000
115,3,3,2150,869000
109,5,3,3188,849900
115,4,2,2080,799900
298,3,3.1,2315,826900
320,2,2.1,1376,799000
109,3,2.1,2615,899000
115,4,3,2693,889000
115,4,3.1,2866,839000
171,6,4.1,3520,869000
43,5,3.1,2581,799900
115,3,3,2942,900000
256,4,4,3461,849999
109,4,3,3096,799900
320,2,1,1229,869000
80,4,3.1,4356,900000
190,5,3.1,3686,879000
384,4,4.1,3468,878000
109,5,3,3474,799000
320,2,1,836,798000
115,4,3.1,3454,879000
67,4,2,2244,869000
46,4,3,2487,810000
320,2,1,720,899000
115,3,3.1,3318,824000
171,4,3,2728,855000
67,3,2,2109,869000
116,4,3,3487,849000
67,4,2.1,2557,839000
109,4,3,3172,829000
341,4,3.1,3150,799000
159,5,3,3000,820000
116,4,3.1,3483,899000
296,4,3.1,2968,825000
116,4,2.1,2810,895000
8,4,3,3040,829000
109,4,3.1,3377,899500
256,4,2.1,2187,799000
320,4,3,2050,830000
320,4,2.2,3304,849000
320,3,2.1,2087,850000
115,4,3,3465,831900
327,3,2.1,2241,895000
80,12,3,2900,869500
294,6,2,1960,869500
67,4,2,2245,849000
109,5,2.1,3356,874999
294,3,2,2100,899000
171,9,2,1680,869500
320,6,2,1780,809000
67,2,2.1,1675,837500
171,4,3,2728,799000
320,2,2,928,795000
80,5,3,3006,799000
256,3,2,1268,819898
116,4,3.1,3209,799000
320,4,3,2363,894950
115,4,3,2952,799900
320,3,2.1,1785,805000
109,5,2.1,3396,799000
80,4,3.1,3138,899000
158,3,3,2200,890000
384,5,4.1,4200,839000
115,4,3.1,3632,870000
161,5,4,3520,889000
67,3,2.1,1999,805990
320,2,2,1034,849000
171,4,3,3005,879000
320,3,2.2,1657,850000
394,4,2.1,2594,795000
80,5,4,3045,829900
296,5,3.1,3604,799000
171,5,3.1,2869,799000
394,4,3.1,3129,899900
320,4,3.1,2548,829000
80,6,4,2830,887900
320,4,2.1,2350,889000
46,3,3,2725,795000
320,4,2.1,2350,859000
116,3,2.1,3777,874500
256,4,3,2209,869000
161,6,6.1,3565,849000
80,4,3,2625,826875
115,6,4,3048,889000
115,5,3.1,4826,895000
320,4,2.1,2436,998000
115,4,3.1,2821,985000
115,5,3,3560,980000
115,5,4,3460,929000
116,6,5.1,4478,949900
320,2,2,1474,995000
320,4,2,2521,949950
320,4,2,1604,949000
80,5,4,3765,919000
320,5,2.1,3226,995000
67,4,4,2089,929000
113,3,2,1485,929000
320,3,2,1543,899000
320,4,2.1,2018,899000
109,4,3,2624,899500
115,4,2.1,3224,988888
276,4,4.1,4136,949000
67,4,2.1,2329,915000
115,5,4,3460,979000
320,2,2,1559,980000
320,5,3,2422,949000
320,3,2,1420,1005000
320,2,1,1135,968000
341,3,3,2530,950000
262,2,2,1100,939000
67,5,3,2867,989900
67,3,2.1,2046,899000
320,3,2,1326,975000
67,4,3,2257,949900
109,4,3,3482,949000
67,5,3,2876,899000
341,4,4.1,3745,987750
8,5,3.1,3841,974900
109,5,3.1,4009,899000
116,4,3,3119,999000
320,3,3.1,1778,949000
294,3,2,1807,895000
320,4,3,2382,999000
327,3,3,2292,975000
116,4,2.1,3574,988000
171,5,4,3290,899900
320,2,2.1,1291,999999
320,4,2,1910,900000
327,4,3,2814,950000
327,4,2.1,3100,925000
394,4,3,3088,925000
320,5,2,2450,985000
320,2,1,1240,899000
116,5,3,3945,939000
320,3,2,2480,999000
115,1,1,1153,980000
113,4,2.1,1838,900000
116,5,4,3172,999999
320,5,3,2538,925000
105,7,4.1,5588,899000
171,5,4,4117,949900
320,4,2.1,3010,898000
320,3,3,1853,920000
320,4,4,2733,999000
276,3,3.1,3500,895000
320,2,1,780,999000
113,4,2,1830,899000
171,3,3,3160,977000
320,3,3.1,2034,949000
115,4,3,3047,995000
320,5,3.1,3095,949000
320,2,2,1454,965900
320,5,3,3243,919000
67,3,2,1866,985000
115,4,3.1,3771,931000
320,4,2,1876,999900
320,3,3.1,2071,949000
8,5,3.1,3929,949000
66,3,2,1433,950000
294,4,3,3037,955000
116,4,3.1,3964,899000
320,3,2.1,1821,975000
43,6,3.1,3257,979900
113,3,2,1260,925000
320,5,2.1,2633,975000
296,5,3,4377,997000
327,6,4.1,3519,918800
109,3,2.1,2615,899000
171,5,3,2148,959000
88,2,2,1603,989000
320,3,2,1890,975000
115,3,3,2942,900000
80,4,3.1,3140,950000
320,6,3,2600,979000
320,4,2,1525,949007
320,4,2,1924,980000
256,3,2,1588,949900
80,4,3.1,4356,900000
296,3,2.1,2507,929000
320,2,2,1016,925000
116,6,4.1,4220,949000
294,4,3,1625,975000
294,4,3,3102,998875
296,7,3,3800,999000
320,2,1,720,899000
115,4,3,2676,925000
116,4,3.1,3483,899000
115,7,5.1,4523,959000
116,4,2.1,2810,895000
109,4,3.1,3377,899500
341,4,2.1,2999,920000
320,4,2.1,2021,999000
320,3,2,1342,949900
113,4,3,2009,975000
327,3,2.1,2241,895000
151,7,2,1528,969500
320,4,3,2952,928000
171,5,4,4594,974900
327,5,4.1,3390,939000
294,3,2,2100,899000
190,4,3.1,3991,925000
115,4,2.1,3159,999000
320,4,3,2178,985000
384,4,3.1,3736,980000
384,4,3.1,3574,944000
43,5,3,3017,980000
80,4,3.1,3138,899000
320,5,2,1666,914900
115,4,3,3718,979000
327,5,4.1,3292,980000
67,3,2,2050,950000
320,4,2.1,2016,995000
116,3,3,3414,949000
109,5,3,3618,949000
159,4,3.1,4937,999000
327,5,3.1,3152,950000
394,4,3.1,3129,899900
43,5,3.1,3364,949000
320,3,2,1417,945888
98,2,1,812,899000
67,5,2.1,2570,945000
320,6,4,2751,899000
276,4,4,2834,949000
256,3,3,2382,929000
327,5,4,3068,907000
113,6,3,2326,989000
171,5,4,3805,975000
115,3,3.1,3206,999999
43,6,5,3765,985000
356,3,3,3304,950000
320,4,3,2479,959000
394,4,2.1,3187,995000
115,5,3.1,3974,999000
394,4,4.1,3690,899000
394,3,3.1,3287,899000
256,3,2.1,2188,995000
327,7,3.1,3548,995000
67,4,3,2722,899000
327,4,3.1,3346,985000
394,3,3,2682,999000
171,4,3.1,2950,949000
43,5,4.1,3564,989900
116,4,4,3650,929000
341,5,3.1,3095,915000
384,5,4.1,4626,999000
394,5,4,2839,899000
341,5,3.1,3150,929999
116,5,4.1,3868,979000
115,6,4,3615,895000
80,4,3.1,3176,973900
80,4,3.1,3093,897900
80,5,2.1,2788,898900
115,4,3,2819,949000
44,4,3.1,3268,949900
67,5,3.1,2780,899000
115,4,4,4381,949000
115,5,4,3666,989900
116,4,3.1,3127,975000
296,5,4.1,4560,995000
327,5,3.1,3830,995000
115,4,3,3266,929000
296,4,4,4684,985000
113,3,2.1,1807,995000
80,6,3,3956,915000
320,4,2,1754,900000
115,5,4.1,4349,937900
115,4,3.1,3183,943900
115,5,4.1,3922,935900
294,4,4,3092,959900
394,3,4.1,3000,899900
8,5,3.1,3405,950000
109,4,3.1,3120,935000
294,3,2.1,2308,900000
384,4,3.1,3461,900000
116,4,2.2,5628,950000
320,3,2.1,2119,999000
320,3,3,1808,998000
8,4,4.1,3260,975000
109,5,4,4327,915000
190,4,4,3020,975000
8,4,3.1,3009,949000
256,2,2,1010,989000
80,5,3.1,3963,998000
116,5,3,4273,949000
287,3,2.1,2266,1244500
275,3,3.1,2645,1250000
209,3,2.1,2650,1150000
370,2,2,1559,1300000
60,3,2.1,1963,1125000
230,3,2,1844,1100000
242,2,2.1,2760,1200000
18,3,2,3035,1190000
326,4,3.1,2869,1249000
230,3,2.1,2345,1199000
230,5,3,2491,1278000
18,3,2,2684,1334900
287,3,3.1,3084,1290000
60,3,2.1,2007,1299000
60,3,3,2247,1098000
242,3,3.1,3725,1199000
275,1,2,994,1099000
60,3,3.1,2542,1080000
209,3,2.1,3815,999000
242,3,3.1,3232,1099000
60,3,2,1502,1295000
326,5,3,2295,1299000
22,4,3,2560,1449000
287,3,3.1,2281,1263000
18,3,3,2686,1149000
326,4,3.1,3484,1199000
275,2,2,1440,1200000
18,3,2.1,2750,1139000
72,3,3,1823,1200000
18,4,3.1,3263,1198000
275,3,2.1,2621,995000
370,2,2,856,1500000
18,5,3.1,3850,1350000
72,3,2.1,2463,1150000
287,4,2,2197,1249000
370,3,2,2110,1500000
18,3,2,2221,1100000
370,3,3,3259,1475000
18,4,4,3083,1249000
275,4,4,2299,1250000
242,3,3.1,3422,1434000
275,4,2.1,3138,1495000
326,4,1.1,1681,1169000
326,4,2,2061,1400000
242,3,2.1,2390,995000
326,4,4,2198,1229900
275,7,5,5096,995000
72,3,2.1,1891,1145000
275,4,3,3229,1250000
370,3,4,2189,1075000
275,3,1,1514,1299000
18,4,3,4832,1499000
242,2,2.1,2181,998000
18,6,5,4101,1199000
287,4,2.1,1768,998500
18,4,3.1,3800,1373500
287,2,1,667,1197000
18,3,3.1,4004,1150000
93,3,3,2160,1250000
370,5,4,4633,1300000
22,3,2.1,1741,1045000
209,4,2.1,2362,1449000
22,3,2,2648,1385000
242,3,3.1,3049,1050000
287,3,3,2048,1175000
72,2,1,984,1250000
21,4,4,3866,1299000
18,4,2,2400,1395000
18,4,4.1,3455,1265000
72,4,3,2542,1275000
275,3,2,2743,1500000
60,5,2.1,2500,1350000
242,2,2,1804,999999
242,2,2,1903,1050000
242,2,2.1,2046,1050000
60,3,3,1993,1125000
326,3,3,3476,1498000
60,3,3.1,2350,1198000
18,3,2.1,2480,1195000
242,3,3.1,3049,1049000
60,3,2.1,2350,1159000
72,2,3.1,2144,1049000
242,5,3,2966,1299500
287,2,2.1,1415,1199000
18,4,2.1,3401,1125000
18,4,2.1,2753,1049000
18,4,3,2692,1375000
287,3,3.1,2012,1249000
72,2,1,846,1050000
287,2,2.1,1123,1099000
370,3,2.1,3700,1290000
22,3,2.1,2212,1225000
18,4,3.1,3199,1149000
18,3,2,1870,1495000
18,5,4.1,3707,1200000
275,4,3,2817,1380000
275,4,5.1,2948,1300000
275,5,5,5523,1400000
18,3,3.2,3465,1250000
18,5,3.1,4343,1299900
242,3,3.1,3674,1350000
326,4,2,2696,999900
370,3,2.1,2161,1150000
326,3,2,2368,995000
21,4,2.1,4350,1185000
242,2,2.1,2595,1065000
60,2,2,1900,1025000
242,3,2.1,2557,999500
326,4,3,2756,1139000
242,4,2,2626,1445000
21,3,2.1,3269,1275000
60,4,2.1,2875,1223000
326,4,4.1,3407,1275000
93,3,2,1540,1500000
329,3,2,1554,1295000
242,2,2.1,2555,1049999
18,3,2,2042,1449000
242,3,2.1,2299,1069999
275,5,3,3474,1495000
18,5,4.1,4428,1169000
21,1,1,600,995000
18,4,3,3270,1150000
326,2,2.1,1738,1425000
326,2,2.1,1738,1275000
21,5,4,3541,1190000
60,3,2.1,2809,1375000
60,3,3.1,2958,1298000
275,4,4.1,3834,1695000
370,4,4,4580,1750000
287,4,3.1,3759,1695000
287,4,3,4400,1895000
370,4,3,1830,1675000
326,4,3.1,3406,1849000
21,3,3,2000,1675000
18,4,3.2,3349,1790000
60,6,4,2784,1988000
326,5,4,3788,1895000
370,3,3.1,4471,1695000
370,2,2,856,1500000
230,6,3,1838,1995000
230,4,3.1,3295,1785000
326,5,7,5190,1650000
370,3,2,2110,1500000
275,4,2.1,3138,1495000
209,4,3,3038,1585000
209,4,4,3815,1575000
93,2,2.1,1900,1875000
209,5,3,3506,1670000
287,3,2,1906,1650000
18,4,3,4832,1499000
230,4,3.1,3282,1598000
60,3,2.1,2133,1895000
60,3,3.1,4144,1680000
326,4,3.1,3540,1680000
326,4,2,2160,1899000
275,3,2,2743,1500000
60,3,2.1,2700,1650000
326,3,3,3476,1498000
60,4,4.1,4499,2000000
242,4,4.1,4366,1699000
93,3,2.1,2779,1675000
287,3,3,2278,1759000
287,3,3,2278,1759000
326,7,6.1,4229,1680000
209,4,3.1,5096,1590000
18,3,2,1870,1495000
209,3,3.1,3740,1850000
60,3,2,2603,1595000
326,5,5,5196,1795000
326,5,3.1,4186,1999000
275,3,2.1,2046,1650000
72,3,2.1,2379,1749000
326,7,6,3910,1688000
22,7,6,3910,1688000
370,6,4.1,4658,1675000
60,11,11.2,6600,1550000
209,5,3.1,4419,1595000
93,3,2,1540,1500000
22,3,3.1,2915,1885000
18,3,3,2530,1595000
275,5,3,3474,1495000
335,4,3.1,3412,1595000
209,4,2.1,2793,1865000
335,4,2,2958,1600000
242,5,4,5100,1939000
275,4,3,3900,1700000
370,4,3.1,4227,1725000
60,3,1,1252,1995000
255,4,4.2,3060,1829000
329,3,3,2600,1699000
275,2,2.1,3553,1575000
60,3,4,3850,1775000
21,3,2,1177,235000
275,2,2,1100,225000
335,3,2,1056,195000
275,2,1,796,246900
275,2,1,883,248500
275,2,1,1008,198000
275,2,2,1190,289000
21,2,1,1100,303000
21,2,2,1600,265000
275,2,1,796,246900
329,3,2,1133,272000
275,3,2,1440,279000
275,2,2,980,285000
275,2,2,1344,269900
275,2,2,1248,289000
275,2,1,883,248500
345,2,1,820,295000
275,2,2.1,2040,289000
230,2,1,816,325000
329,3,1,991,349000
345,2,2,1378,335000
275,3,2,1088,330000
21,2,1,1100,303000
21,2,1.1,1041,310000
60,2,2,1163,355000
275,3,2,1380,325000
275,3,2,1664,325000
275,3,2,1344,315000
329,2,1,864,337500
345,3,2,1298,340000
275,2,2,837,345000
275,2,2,1340,348000
345,2,1,820,295000
93,2,2,924,350000
242,3,1,1180,399900
329,3,1,991,349000
275,2,2,1088,385000
21,2,1,784,399000
134,2,2,1088,389000
242,3,2,1155,399000
275,3,2,1351,389500
60,2,2,1651,400000
255,2,1,633,397000
275,3,2,1440,404900
335,2,2,1495,399750
275,3,2.1,1394,399000
329,4,2,1404,399500
275,3,2,1296,355500
21,2,2,1408,378000
60,2,2,1163,355000
275,3,2,1020,370000
255,3,2.1,1197,399000
209,2,1,738,379500
255,2,1,911,395000
255,2,2,1016,397000
275,2,1.1,1400,389000
242,2,2,1440,358000
275,2,2,837,345000
275,2,1,1203,399000
275,2,2,1340,348000
275,8,4,4356,399000
275,2,2,1344,395000
93,2,2,924,350000
255,1,1,800,374999
275,2,2.1,1044,399000
275,2,2,1220,399000
275,2,1,820,389000
275,3,2,1898,399000
242,3,1,1180,399900
255,2,1.1,1052,444000
255,3,2.1,1197,420000
242,3,2,1340,430000
21,3,2,1440,435000
326,2,2,1000,449000
21,2,1,784,399000
242,3,2,1155,399000
275,3,2,1152,425000
242,3,2,1050,425500
275,3,2,1626,409000
60,2,2,1651,400000
21,2,2,1427,435000
255,2,1,633,397000
275,3,2,1440,404900
275,3,1.1,1154,415000
329,4,2.1,1805,429000
329,3,2,1560,422000
275,3,2,1505,439000
18,3,2,1556,435000
21,3,2.1,1801,430000
209,1,1,352,439000
21,3,3,1358,455000
335,2,2,1495,399750
275,3,2.1,1394,399000
370,3,2.1,1775,445000
329,4,2,1404,399500
275,5,4,2540,419000
21,3,1,1046,439000
255,3,2.1,1197,399000
21,2,1,960,430000
21,3,2,1041,414900
21,4,2,1440,425000
275,3,2,1385,439000
275,3,2.1,1511,455000
255,2,1,911,395000
242,5,3,1929,429000
329,3,2,1534,417000
275,3,2.1,1566,445000
255,2,2,1016,397000
60,2,1.1,1048,449000
22,2,2,1536,449000
255,3,1,960,444900
134,1,1,608,455000
326,2,1,1000,450000
275,2,1,1203,399000
275,8,4,4356,399000
335,3,2,1400,450000
275,2,2,1344,395000
275,3,2,1521,452000
22,2,2,1308,439000
275,2,2.1,1044,399000
275,2,2,1220,399000
275,3,2,1898,399000
21,3,2,1774,495000
275,3,2.1,1640,479900
255,1,1,800,475000
21,3,2.1,1832,476999
326,2,2,1000,449000
370,2,1,780,475000
21,3,3,1832,499000
275,2,1,880,505000
275,3,2,1568,500000
275,4,2,2144,499000
335,3,2.1,1532,499000
255,1,1,442,459000
21,3,2.1,1561,485000
18,3,1,1008,465000
134,2,2,1196,469000
255,3,2,1360,495000
230,2,1.1,880,500000
21,3,3,1358,455000
18,2,1,1276,489000
370,3,2.1,1775,445000
370,3,2.1,1408,499900
335,3,2,1220,475000
370,3,2,1483,479000
275,3,2,1614,479000
242,2,2,1406,479000
255,4,2,1580,503000
21,2,1.1,1204,499000
134,2,2,1215,470000
255,3,3,1493,475000
21,2,1,560,460000
255,3,2,1319,484000
275,3,2.1,1511,455000
242,3,2,1672,467000
275,3,2,1424,459000
275,2,1,1058,474000
370,2,1,837,459000
275,3,2.1,1566,445000
60,2,1.1,1048,449000
275,3,2,1320,499000
370,3,2,1177,465000
275,3,2,1326,499900
22,2,2,1536,449000
134,1,1,608,455000
326,2,1,1000,450000
345,3,2,2022,489000
345,3,2,1882,479000
21,5,2,1711,469000
335,3,2,1400,450000
275,3,2,1521,452000
273,3,3,2800,459000
275,1,1.1,772,485000
345,5,3.1,3100,555000
21,3,2,1774,495000
275,3,2,1667,524900
18,4,1.1,1750,515000
275,3,2,1500,535000
275,3,2,1741,525000
326,4,2,1300,550000
209,3,2,1120,539000
335,3,2.1,2400,525000
275,3,3,1462,547500
21,3,3,1832,499000
275,3,2.1,2343,549000
275,2,1,880,505000
275,3,2,1576,525000
209,3,2,1450,550000
275,3,2,1568,500000
275,4,2,2144,499000
335,3,2.1,1532,499000
60,2,1.1,965,549000
93,3,2,1400,525000
255,3,2,1360,495000
230,2,1.1,880,500000
209,3,2,1187,525000
255,3,2,1531,539000
370,3,2.1,1408,499900
370,3,2.1,1559,537860
275,3,2,1430,514000
275,3,2,1779,549000
255,4,2,1580,503000
230,1,1,1200,550000
21,2,1.1,1204,499000
370,3,2.1,2012,525000
275,3,2,1848,509000
242,3,2,1463,549000
21,3,2,1639,534900
275,3,2,1945,524900
275,4,2.1,2928,539900
60,4,2,1592,550000
329,6,3.1,2453,549000
230,2,1,575,529500
21,3,2,1840,549900
230,2,1,700,535000
21,3,2,1572,555000
21,3,2,2261,529000
275,3,2.1,1889,549000
275,3,2,1320,499000
275,2,2,1573,545000
275,2,2.1,1692,529000
72,3,1.1,1500,525000
134,4,2,1920,549900
326,2,2,1231,529000
18,3,2,1446,545000
275,3,2,1326,499900
370,3,2,1622,523900
230,3,2,964,538500
275,3,2,1752,525000
275,3,2.1,1780,515000
93,6,4,2732,549000
230,3,2.1,1260,595000
18,4,2.1,1594,595000
345,5,3.1,3100,555000
18,3,2.1,1760,599000
370,3,2,1700,569000
209,3,2,980,589900
275,2,2,1408,560000
326,4,2,1300,550000
18,3,3,1434,589000
335,3,2,1640,579000
275,3,3,1462,547500
134,4,3,1450,599000
60,2,2,1327,569000
134,3,2.1,1557,586000
242,3,2.1,1851,569000
275,3,2.1,2343,549000
275,3,2.1,1966,579000
18,3,2,1687,575000
275,4,3,2197,575000
209,3,2,1450,550000
329,3,2,1500,573000
275,3,2,1740,579000
326,2,2,1595,599900
60,2,1.1,965,549000
287,3,3,1288,598000
275,3,2,1779,549000
93,3,2,1850,559900
230,1,1,1200,595000
230,1,1,1200,550000
326,3,2,1150,599000
242,4,2,1378,559000
275,4,2,1969,595000
18,3,2,1296,599999
275,4,3,2076,570000
242,3,2,1463,549000
134,3,2,1497,575000
21,4,3,2118,599000
21,3,2,1639,559000
230,3,2,1408,579000
60,4,2,1592,550000
329,6,3.1,2453,549000
21,3,2,1840,549900
287,3,2.1,1584,589900
275,3,2,2021,575000
326,2,2.1,1341,575000
21,3,2,1572,555000
275,3,2.1,1889,549000
275,3,3,2250,598000
230,2,1,1177,595000
275,2,2,1573,545000
134,4,2,1920,549900
60,3,2.1,1330,569000
326,3,1.1,1040,595000
275,4,3,1806,570000
242,3,3.1,1983,599000
18,3,2,1446,545000
326,1,1,660,589000
21,4,3,2338,599000
60,3,2,2376,575500
275,5,4,2116,559000
230,3,1,950,569000
275,3,3,2356,599000
242,3,2.1,1867,588000
21,3,2,1666,559900
60,3,2,1305,585000
275,3,2.1,2052,585000
275,4,3.1,3984,579900
21,3,2,1532,598000
275,3,2.1,2203,575000
18,3,2.1,1759,599000
345,4,4,3494,575000
93,6,4,2732,549000
370,4,3,2373,597000
370,4,3,2373,597000
230,3,2.1,1260,595000
242,2,2,1429,625000
18,4,2.1,1594,595000
275,4,2.1,2375,619500
18,3,2.1,1760,599000
242,2,2,1584,621500
275,5,3,2916,619000
242,4,3.1,2000,625000
275,4,3,2168,619900
134,3,2.1,1461,650000
134,4,3,1450,599000
60,2,2,1843,639000
275,4,2,2470,629000
134,4,2.1,1750,649000
255,4,2.1,2066,629000
18,3,2,1593,639000
335,5,2,2396,654000
255,4,2.1,1984,619900
21,3,2.1,1872,630000
209,3,2,1505,622000
230,3,2,1402,649000
209,3,2,1439,639000
275,2,1,624,629000
230,3,2,1476,649000
326,2,2,1595,599900
326,2,1,805,634000
287,3,3,1288,598000
60,3,2.1,1445,639000
230,3,2,1320,645000
230,3,2,1203,615000
230,3,2,1736,630000
134,3,2.1,1678,624900
230,1,1,1200,595000
326,3,2,1150,599000
209,3,2,1364,629900
326,4,2,1670,649000
326,3,3,2099,625000
326,4,2,1385,654000
275,4,2,1969,595000
18,3,2,1296,599999
230,2,1,618,619000
329,4,2.1,1955,649000
21,4,3,2118,599000
275,3,2,1869,624000
60,2,1.1,1231,615000
60,3,2.1,1808,639000
242,3,3.1,2039,614000
275,3,3,2250,598000
134,2,1,965,650000
230,2,1,1177,595000
329,6,4,3030,650000
60,3,3,1791,635000
326,3,1.1,1040,595000
242,3,3.1,1983,599000
21,4,3,2338,599000
335,5,3.1,2521,620000
287,2,2,1188,649000
275,3,3,2356,599000
209,2,2,1962,639000
329,5,3,3186,610000
275,3,2.1,2803,644000
326,2,2.1,1906,650000
275,5,3,2456,629000
134,3,2.1,1431,619000
275,3,2,1832,615000
60,3,2.1,1664,629000
21,3,2,1532,598000
370,4,3,2373,610000
18,3,2.1,1759,599000
326,3,3,1843,639000
134,3,2.1,1805,649900
134,3,2.1,1754,629000
275,3,2,2092,649000
255,4,2.1,2042,627500
370,3,2.1,1890,625000
255,4,2.1,2042,627500
370,4,3,2373,597000
370,4,3,2373,597000
370,4,3,2373,613000
242,3,3,2325,695000
275,3,4,2111,687000
21,4,2.1,2617,665000
326,3,2,1168,699000
18,3,3,1506,688000
275,3,2,2050,689000
21,4,3,1947,665000
134,3,2.1,1461,650000
21,4,3,2700,690000
21,3,2,1752,668500
134,3,3,2505,699900
134,4,2.1,1750,649000
21,3,2.1,1998,695000
230,2,2,1300,685000
335,5,2,2396,654000
275,3,2,2378,664000
230,3,2,1402,649000
